Region,Comuna,Anio,Semana,Categoria,Casos,Casos_previos_anio,Variacion_porcentual
Atacama,Tierra Amarilla,2025,10,Amenazas y Riñas,50,47,6.38
Atacama,Tierra Amarilla,2025,10,Homicidios y Femicidios,13,8,62.5
Atacama,Tierra Amarilla,2025,10,Robos con Violencia e Intimidación,7,0,
Atacama,Tierra Amarilla,2025,10,Violaciones y Delitos Sexuales,32,37,-13.51
Atacama,Tierra Amarilla,2025,10,Ley de Control de Armas,33,36,-8.33
Atacama,Tierra Amarilla,2025,10,Delitos en Contexto de Violencia Intrafamiliar,46,36,27.78
Atacama,Tierra Amarilla,2025,10,Consumo de Alcohol y Drogas en la Vía Pública,50,46,8.7
Atacama,Tierra Amarilla,2025,10,Hurtos,23,18,27.78
Atacama,Tierra Amarilla,2025,10,Daños,39,45,-13.33
Atacama,Tierra Amarilla,2025,11,Amenazas y Riñas,46,36,27.78
Atacama,Tierra Amarilla,2025,11,Homicidios y Femicidios,12,7,71.43
Atacama,Tierra Amarilla,2025,11,Robos con Violencia e Intimidación,34,28,21.43
Atacama,Tierra Amarilla,2025,11,Violaciones y Delitos Sexuales,15,13,15.38
Atacama,Tierra Amarilla,2025,11,Ley de Control de Armas,8,15,-46.67
Atacama,Tierra Amarilla,2025,11,Delitos en Contexto de Violencia Intrafamiliar,30,35,-14.29
Atacama,Tierra Amarilla,2025,11,Consumo de Alcohol y Drogas en la Vía Pública,20,27,-25.93
Atacama,Tierra Amarilla,2025,11,Hurtos,19,20,-5
Atacama,Tierra Amarilla,2025,11,Daños,37,43,-13.95
Atacama,Tierra Amarilla,2025,12,Amenazas y Riñas,13,10,30
Atacama,Tierra Amarilla,2025,12,Homicidios y Femicidios,28,32,-12.5
Atacama,Tierra Amarilla,2025,12,Robos con Violencia e Intimidación,11,19,-42.11
Atacama,Tierra Amarilla,2025,12,Violaciones y Delitos Sexuales,12,12,0
Atacama,Tierra Amarilla,2025,12,Ley de Control de Armas,33,36,-8.33
Atacama,Tierra Amarilla,2025,12,Delitos en Contexto de Violencia Intrafamiliar,45,40,12.5
Atacama,Tierra Amarilla,2025,12,Consumo de Alcohol y Drogas en la Vía Pública,48,50,-4
Atacama,Tierra Amarilla,2025,12,Hurtos,46,56,-17.86
Atacama,Tierra Amarilla,2025,12,Daños,35,42,-16.67
Atacama,Tierra Amarilla,2025,13,Amenazas y Riñas,37,42,-11.9
Atacama,Tierra Amarilla,2025,13,Homicidios y Femicidios,10,14,-28.57
Atacama,Tierra Amarilla,2025,13,Robos con Violencia e Intimidación,38,37,2.7
Atacama,Tierra Amarilla,2025,13,Violaciones y Delitos Sexuales,47,53,-11.32
Atacama,Tierra Amarilla,2025,13,Ley de Control de Armas,26,24,8.33
Atacama,Tierra Amarilla,2025,13,Delitos en Contexto de Violencia Intrafamiliar,10,6,66.67
Atacama,Tierra Amarilla,2025,13,Consumo de Alcohol y Drogas en la Vía Pública,13,3,333.33
Atacama,Tierra Amarilla,2025,13,Hurtos,34,41,-17.07
Atacama,Tierra Amarilla,2025,13,Daños,42,49,-14.29
Atacama,Tierra Amarilla,2025,14,Amenazas y Riñas,32,31,3.23
Atacama,Tierra Amarilla,2025,14,Homicidios y Femicidios,36,30,20
Atacama,Tierra Amarilla,2025,14,Robos con Violencia e Intimidación,11,21,-47.62
Atacama,Tierra Amarilla,2025,14,Violaciones y Delitos Sexuales,50,46,8.7
Atacama,Tierra Amarilla,2025,14,Ley de Control de Armas,17,14,21.43
Atacama,Tierra Amarilla,2025,14,Delitos en Contexto de Violencia Intrafamiliar,35,30,16.67
Atacama,Tierra Amarilla,2025,14,Consumo de Alcohol y Drogas en la Vía Pública,5,10,-50
Atacama,Tierra Amarilla,2025,14,Hurtos,37,47,-21.28
Atacama,Tierra Amarilla,2025,14,Daños,30,20,50
Atacama,Tierra Amarilla,2025,15,Amenazas y Riñas,24,15,60
Atacama,Tierra Amarilla,2025,15,Homicidios y Femicidios,10,18,-44.44
Atacama,Tierra Amarilla,2025,15,Robos con Violencia e Intimidación,22,23,-4.35
Atacama,Tierra Amarilla,2025,15,Violaciones y Delitos Sexuales,6,16,-62.5
Atacama,Tierra Amarilla,2025,15,Ley de Control de Armas,2,0,
Atacama,Tierra Amarilla,2025,15,Delitos en Contexto de Violencia Intrafamiliar,4,6,-33.33
Atacama,Tierra Amarilla,2025,15,Consumo de Alcohol y Drogas en la Vía Pública,33,38,-13.16
Atacama,Tierra Amarilla,2025,15,Hurtos,19,28,-32.14
Atacama,Tierra Amarilla,2025,15,Daños,18,21,-14.29
Atacama,Tierra Amarilla,2025,16,Amenazas y Riñas,38,46,-17.39
Atacama,Tierra Amarilla,2025,16,Homicidios y Femicidios,49,56,-12.5
Atacama,Tierra Amarilla,2025,16,Robos con Violencia e Intimidación,37,28,32.14
Atacama,Tierra Amarilla,2025,16,Violaciones y Delitos Sexuales,18,19,-5.26
Atacama,Tierra Amarilla,2025,16,Ley de Control de Armas,23,29,-20.69
Atacama,Tierra Amarilla,2025,16,Delitos en Contexto de Violencia Intrafamiliar,48,44,9.09
Atacama,Tierra Amarilla,2025,16,Consumo de Alcohol y Drogas en la Vía Pública,3,13,-76.92
Atacama,Tierra Amarilla,2025,16,Hurtos,12,3,300
Atacama,Tierra Amarilla,2025,16,Daños,47,47,0
Atacama,Tierra Amarilla,2025,17,Amenazas y Riñas,22,23,-4.35
Atacama,Tierra Amarilla,2025,17,Homicidios y Femicidios,12,16,-25
Atacama,Tierra Amarilla,2025,17,Robos con Violencia e Intimidación,26,36,-27.78
Atacama,Tierra Amarilla,2025,17,Violaciones y Delitos Sexuales,45,45,0
Atacama,Tierra Amarilla,2025,17,Ley de Control de Armas,9,3,200
Atacama,Tierra Amarilla,2025,17,Delitos en Contexto de Violencia Intrafamiliar,32,31,3.23
Atacama,Tierra Amarilla,2025,17,Consumo de Alcohol y Drogas en la Vía Pública,17,16,6.25
Atacama,Tierra Amarilla,2025,17,Hurtos,26,23,13.04
Atacama,Tierra Amarilla,2025,17,Daños,30,24,25
Atacama,Tierra Amarilla,2025,18,Amenazas y Riñas,14,14,0
Atacama,Tierra Amarilla,2025,18,Homicidios y Femicidios,17,24,-29.17
Atacama,Tierra Amarilla,2025,18,Robos con Violencia e Intimidación,10,1,900
Atacama,Tierra Amarilla,2025,18,Violaciones y Delitos Sexuales,44,51,-13.73
Atacama,Tierra Amarilla,2025,18,Ley de Control de Armas,20,30,-33.33
Atacama,Tierra Amarilla,2025,18,Delitos en Contexto de Violencia Intrafamiliar,28,21,33.33
Atacama,Tierra Amarilla,2025,18,Consumo de Alcohol y Drogas en la Vía Pública,39,30,30
Atacama,Tierra Amarilla,2025,18,Hurtos,23,24,-4.17
Atacama,Tierra Amarilla,2025,18,Daños,24,14,71.43
Atacama,Tierra Amarilla,2025,19,Amenazas y Riñas,43,47,-8.51
Atacama,Tierra Amarilla,2025,19,Homicidios y Femicidios,38,33,15.15
Atacama,Tierra Amarilla,2025,19,Robos con Violencia e Intimidación,22,31,-29.03
Atacama,Tierra Amarilla,2025,19,Violaciones y Delitos Sexuales,46,54,-14.81
Atacama,Tierra Amarilla,2025,19,Ley de Control de Armas,7,0,
Atacama,Tierra Amarilla,2025,19,Delitos en Contexto de Violencia Intrafamiliar,25,27,-7.41
Atacama,Tierra Amarilla,2025,19,Consumo de Alcohol y Drogas en la Vía Pública,33,34,-2.94
Atacama,Tierra Amarilla,2025,19,Hurtos,33,38,-13.16
Atacama,Tierra Amarilla,2025,19,Daños,0,0,
Atacama,Tierra Amarilla,2025,20,Amenazas y Riñas,11,5,120
Atacama,Tierra Amarilla,2025,20,Homicidios y Femicidios,8,4,100
Atacama,Tierra Amarilla,2025,20,Robos con Violencia e Intimidación,40,30,33.33
Atacama,Tierra Amarilla,2025,20,Violaciones y Delitos Sexuales,40,41,-2.44
Atacama,Tierra Amarilla,2025,20,Ley de Control de Armas,12,12,0
Atacama,Tierra Amarilla,2025,20,Delitos en Contexto de Violencia Intrafamiliar,32,29,10.34
Atacama,Tierra Amarilla,2025,20,Consumo de Alcohol y Drogas en la Vía Pública,36,37,-2.7
Atacama,Tierra Amarilla,2025,20,Hurtos,6,4,50
Atacama,Tierra Amarilla,2025,20,Daños,30,30,0
Atacama,Tierra Amarilla,2025,21,Amenazas y Riñas,43,53,-18.87
Atacama,Tierra Amarilla,2025,21,Homicidios y Femicidios,40,40,0
Atacama,Tierra Amarilla,2025,21,Robos con Violencia e Intimidación,38,31,22.58
Atacama,Tierra Amarilla,2025,21,Violaciones y Delitos Sexuales,38,48,-20.83
Atacama,Tierra Amarilla,2025,21,Ley de Control de Armas,34,37,-8.11
Atacama,Tierra Amarilla,2025,21,Delitos en Contexto de Violencia Intrafamiliar,25,29,-13.79
Atacama,Tierra Amarilla,2025,21,Consumo de Alcohol y Drogas en la Vía Pública,49,56,-12.5
Atacama,Tierra Amarilla,2025,21,Hurtos,6,14,-57.14
Atacama,Tierra Amarilla,2025,21,Daños,30,21,42.86
Atacama,Tierra Amarilla,2025,22,Amenazas y Riñas,30,25,20
Atacama,Tierra Amarilla,2025,22,Homicidios y Femicidios,37,47,-21.28
Atacama,Tierra Amarilla,2025,22,Robos con Violencia e Intimidación,9,13,-30.77
Atacama,Tierra Amarilla,2025,22,Violaciones y Delitos Sexuales,24,14,71.43
Atacama,Tierra Amarilla,2025,22,Ley de Control de Armas,47,43,9.3
Atacama,Tierra Amarilla,2025,22,Delitos en Contexto de Violencia Intrafamiliar,33,25,32
Atacama,Tierra Amarilla,2025,22,Consumo de Alcohol y Drogas en la Vía Pública,37,31,19.35
Atacama,Tierra Amarilla,2025,22,Hurtos,23,29,-20.69
Atacama,Tierra Amarilla,2025,22,Daños,25,17,47.06
Atacama,Tierra Amarilla,2025,23,Amenazas y Riñas,33,31,6.45
Atacama,Tierra Amarilla,2025,23,Homicidios y Femicidios,8,2,300
Atacama,Tierra Amarilla,2025,23,Robos con Violencia e Intimidación,47,42,11.9
Atacama,Tierra Amarilla,2025,23,Violaciones y Delitos Sexuales,6,9,-33.33
Atacama,Tierra Amarilla,2025,23,Ley de Control de Armas,18,10,80
Atacama,Tierra Amarilla,2025,23,Delitos en Contexto de Violencia Intrafamiliar,35,36,-2.78
Atacama,Tierra Amarilla,2025,23,Consumo de Alcohol y Drogas en la Vía Pública,40,44,-9.09
Atacama,Tierra Amarilla,2025,23,Hurtos,39,41,-4.88
Atacama,Tierra Amarilla,2025,23,Daños,27,26,3.85
Atacama,Tierra Amarilla,2025,24,Amenazas y Riñas,45,45,0
Atacama,Tierra Amarilla,2025,24,Homicidios y Femicidios,21,12,75
Atacama,Tierra Amarilla,2025,24,Robos con Violencia e Intimidación,1,3,-66.67
Atacama,Tierra Amarilla,2025,24,Violaciones y Delitos Sexuales,41,32,28.12
Atacama,Tierra Amarilla,2025,24,Ley de Control de Armas,42,35,20
Atacama,Tierra Amarilla,2025,24,Delitos en Contexto de Violencia Intrafamiliar,39,35,11.43
Atacama,Tierra Amarilla,2025,24,Consumo de Alcohol y Drogas en la Vía Pública,32,41,-21.95
Atacama,Tierra Amarilla,2025,24,Hurtos,34,24,41.67
Atacama,Tierra Amarilla,2025,24,Daños,1,6,-83.33
Atacama,Tierra Amarilla,2025,25,Amenazas y Riñas,17,12,41.67
Atacama,Tierra Amarilla,2025,25,Homicidios y Femicidios,15,7,114.29
Atacama,Tierra Amarilla,2025,25,Robos con Violencia e Intimidación,37,43,-13.95
Atacama,Tierra Amarilla,2025,25,Violaciones y Delitos Sexuales,33,38,-13.16
Atacama,Tierra Amarilla,2025,25,Ley de Control de Armas,1,9,-88.89
Atacama,Tierra Amarilla,2025,25,Delitos en Contexto de Violencia Intrafamiliar,42,43,-2.33
Atacama,Tierra Amarilla,2025,25,Consumo de Alcohol y Drogas en la Vía Pública,26,29,-10.34
Atacama,Tierra Amarilla,2025,25,Hurtos,10,17,-41.18
Atacama,Tierra Amarilla,2025,25,Daños,31,36,-13.89
Atacama,Tierra Amarilla,2025,26,Amenazas y Riñas,23,25,-8
Atacama,Tierra Amarilla,2025,26,Homicidios y Femicidios,27,36,-25
Atacama,Tierra Amarilla,2025,26,Robos con Violencia e Intimidación,45,48,-6.25
Atacama,Tierra Amarilla,2025,26,Violaciones y Delitos Sexuales,47,47,0
Atacama,Tierra Amarilla,2025,26,Ley de Control de Armas,9,0,
Atacama,Tierra Amarilla,2025,26,Delitos en Contexto de Violencia Intrafamiliar,31,33,-6.06
Atacama,Tierra Amarilla,2025,26,Consumo de Alcohol y Drogas en la Vía Pública,49,46,6.52
Atacama,Tierra Amarilla,2025,26,Hurtos,14,9,55.56
Atacama,Tierra Amarilla,2025,26,Daños,47,47,0
Atacama,Tierra Amarilla,2025,27,Amenazas y Riñas,30,25,20
Atacama,Tierra Amarilla,2025,27,Homicidios y Femicidios,44,48,-8.33
Atacama,Tierra Amarilla,2025,27,Robos con Violencia e Intimidación,14,17,-17.65
Atacama,Tierra Amarilla,2025,27,Violaciones y Delitos Sexuales,33,37,-10.81
Atacama,Tierra Amarilla,2025,27,Ley de Control de Armas,33,33,0
Atacama,Tierra Amarilla,2025,27,Delitos en Contexto de Violencia Intrafamiliar,41,45,-8.89
Atacama,Tierra Amarilla,2025,27,Consumo de Alcohol y Drogas en la Vía Pública,22,16,37.5
Atacama,Tierra Amarilla,2025,27,Hurtos,16,21,-23.81
Atacama,Tierra Amarilla,2025,27,Daños,12,11,9.09
Atacama,Tierra Amarilla,2025,28,Amenazas y Riñas,10,4,150
Atacama,Tierra Amarilla,2025,28,Homicidios y Femicidios,3,0,
Atacama,Tierra Amarilla,2025,28,Robos con Violencia e Intimidación,16,8,100
Atacama,Tierra Amarilla,2025,28,Violaciones y Delitos Sexuales,24,19,26.32
Atacama,Tierra Amarilla,2025,28,Ley de Control de Armas,7,10,-30
Atacama,Tierra Amarilla,2025,28,Delitos en Contexto de Violencia Intrafamiliar,46,56,-17.86
Atacama,Tierra Amarilla,2025,28,Consumo de Alcohol y Drogas en la Vía Pública,22,22,0
Atacama,Tierra Amarilla,2025,28,Hurtos,42,37,13.51
Atacama,Tierra Amarilla,2025,28,Daños,49,39,25.64
Atacama,Tierra Amarilla,2025,29,Amenazas y Riñas,44,39,12.82
Atacama,Tierra Amarilla,2025,29,Homicidios y Femicidios,20,15,33.33
Atacama,Tierra Amarilla,2025,29,Robos con Violencia e Intimidación,2,1,100
Atacama,Tierra Amarilla,2025,29,Violaciones y Delitos Sexuales,2,7,-71.43
Atacama,Tierra Amarilla,2025,29,Ley de Control de Armas,35,43,-18.6
Atacama,Tierra Amarilla,2025,29,Delitos en Contexto de Violencia Intrafamiliar,7,17,-58.82
Atacama,Tierra Amarilla,2025,29,Consumo de Alcohol y Drogas en la Vía Pública,46,43,6.98
Atacama,Tierra Amarilla,2025,29,Hurtos,46,51,-9.8
Atacama,Tierra Amarilla,2025,29,Daños,11,13,-15.38
Atacama,Tierra Amarilla,2025,30,Amenazas y Riñas,1,0,
Atacama,Tierra Amarilla,2025,30,Homicidios y Femicidios,0,0,
Atacama,Tierra Amarilla,2025,30,Robos con Violencia e Intimidación,36,42,-14.29
Atacama,Tierra Amarilla,2025,30,Violaciones y Delitos Sexuales,44,38,15.79
Atacama,Tierra Amarilla,2025,30,Ley de Control de Armas,47,47,0
Atacama,Tierra Amarilla,2025,30,Delitos en Contexto de Violencia Intrafamiliar,4,0,
Atacama,Tierra Amarilla,2025,30,Consumo de Alcohol y Drogas en la Vía Pública,37,40,-7.5
Atacama,Tierra Amarilla,2025,30,Hurtos,8,2,300
Atacama,Tierra Amarilla,2025,30,Daños,3,0,
Atacama,Tierra Amarilla,2025,31,Amenazas y Riñas,19,18,5.56
Atacama,Tierra Amarilla,2025,31,Homicidios y Femicidios,28,32,-12.5
Atacama,Tierra Amarilla,2025,31,Robos con Violencia e Intimidación,9,0,
Atacama,Tierra Amarilla,2025,31,Violaciones y Delitos Sexuales,23,14,64.29
Atacama,Tierra Amarilla,2025,31,Ley de Control de Armas,20,16,25
Atacama,Tierra Amarilla,2025,31,Delitos en Contexto de Violencia Intrafamiliar,49,42,16.67
Atacama,Tierra Amarilla,2025,31,Consumo de Alcohol y Drogas en la Vía Pública,43,51,-15.69
Atacama,Tierra Amarilla,2025,31,Hurtos,20,21,-4.76
Atacama,Tierra Amarilla,2025,31,Daños,27,32,-15.62
Atacama,Tierra Amarilla,2025,32,Amenazas y Riñas,20,23,-13.04
Atacama,Tierra Amarilla,2025,32,Homicidios y Femicidios,25,35,-28.57
Atacama,Tierra Amarilla,2025,32,Robos con Violencia e Intimidación,11,20,-45
Atacama,Tierra Amarilla,2025,32,Violaciones y Delitos Sexuales,42,46,-8.7
Atacama,Tierra Amarilla,2025,32,Ley de Control de Armas,21,13,61.54
Atacama,Tierra Amarilla,2025,32,Delitos en Contexto de Violencia Intrafamiliar,5,13,-61.54
Atacama,Tierra Amarilla,2025,32,Consumo de Alcohol y Drogas en la Vía Pública,19,25,-24
Atacama,Tierra Amarilla,2025,32,Hurtos,23,31,-25.81
Atacama,Tierra Amarilla,2025,32,Daños,3,12,-75
Atacama,Tierra Amarilla,2025,33,Amenazas y Riñas,24,32,-25
Atacama,Tierra Amarilla,2025,33,Homicidios y Femicidios,47,48,-2.08
Atacama,Tierra Amarilla,2025,33,Robos con Violencia e Intimidación,32,38,-15.79
Atacama,Tierra Amarilla,2025,33,Violaciones y Delitos Sexuales,12,19,-36.84
Atacama,Tierra Amarilla,2025,33,Ley de Control de Armas,50,56,-10.71
Atacama,Tierra Amarilla,2025,33,Delitos en Contexto de Violencia Intrafamiliar,46,54,-14.81
Atacama,Tierra Amarilla,2025,33,Consumo de Alcohol y Drogas en la Vía Pública,0,0,
Atacama,Tierra Amarilla,2025,33,Hurtos,44,40,10
Atacama,Tierra Amarilla,2025,33,Daños,48,48,0
Atacama,Tierra Amarilla,2025,34,Amenazas y Riñas,33,33,0
Atacama,Tierra Amarilla,2025,34,Homicidios y Femicidios,6,14,-57.14
Atacama,Tierra Amarilla,2025,34,Robos con Violencia e Intimidación,13,10,30
Atacama,Tierra Amarilla,2025,34,Violaciones y Delitos Sexuales,49,45,8.89
Atacama,Tierra Amarilla,2025,34,Ley de Control de Armas,21,23,-8.7
Atacama,Tierra Amarilla,2025,34,Delitos en Contexto de Violencia Intrafamiliar,46,36,27.78
Atacama,Tierra Amarilla,2025,34,Consumo de Alcohol y Drogas en la Vía Pública,16,10,60
Atacama,Tierra Amarilla,2025,34,Hurtos,42,40,5
Atacama,Tierra Amarilla,2025,34,Daños,5,0,
Atacama,Tierra Amarilla,2025,35,Amenazas y Riñas,43,41,4.88
Atacama,Tierra Amarilla,2025,35,Homicidios y Femicidios,42,33,27.27
Atacama,Tierra Amarilla,2025,35,Robos con Violencia e Intimidación,1,4,-75
Atacama,Tierra Amarilla,2025,35,Violaciones y Delitos Sexuales,35,32,9.38
Atacama,Tierra Amarilla,2025,35,Ley de Control de Armas,34,31,9.68
Atacama,Tierra Amarilla,2025,35,Delitos en Contexto de Violencia Intrafamiliar,16,19,-15.79
Atacama,Tierra Amarilla,2025,35,Consumo de Alcohol y Drogas en la Vía Pública,49,59,-16.95
Atacama,Tierra Amarilla,2025,35,Hurtos,0,0,
Atacama,Tierra Amarilla,2025,35,Daños,35,27,29.63
Atacama,Tierra Amarilla,2025,36,Amenazas y Riñas,26,36,-27.78
Atacama,Tierra Amarilla,2025,36,Homicidios y Femicidios,33,31,6.45
Atacama,Tierra Amarilla,2025,36,Robos con Violencia e Intimidación,24,31,-22.58
Atacama,Tierra Amarilla,2025,36,Violaciones y Delitos Sexuales,44,35,25.71
Atacama,Tierra Amarilla,2025,36,Ley de Control de Armas,42,52,-19.23
Atacama,Tierra Amarilla,2025,36,Delitos en Contexto de Violencia Intrafamiliar,21,24,-12.5
Atacama,Tierra Amarilla,2025,36,Consumo de Alcohol y Drogas en la Vía Pública,17,27,-37.04
Atacama,Tierra Amarilla,2025,36,Hurtos,34,35,-2.86
Atacama,Tierra Amarilla,2025,36,Daños,11,2,450
Atacama,Tierra Amarilla,2025,37,Amenazas y Riñas,9,12,-25
Atacama,Tierra Amarilla,2025,37,Homicidios y Femicidios,31,22,40.91
Atacama,Tierra Amarilla,2025,37,Robos con Violencia e Intimidación,25,16,56.25
Atacama,Tierra Amarilla,2025,37,Violaciones y Delitos Sexuales,49,57,-14.04
Atacama,Tierra Amarilla,2025,37,Ley de Control de Armas,29,25,16
Atacama,Tierra Amarilla,2025,37,Delitos en Contexto de Violencia Intrafamiliar,25,24,4.17
Atacama,Tierra Amarilla,2025,37,Consumo de Alcohol y Drogas en la Vía Pública,9,0,
Atacama,Tierra Amarilla,2025,37,Hurtos,47,49,-4.08
Atacama,Tierra Amarilla,2025,37,Daños,26,21,23.81
Atacama,Tierra Amarilla,2025,38,Amenazas y Riñas,26,33,-21.21
Atacama,Tierra Amarilla,2025,38,Homicidios y Femicidios,50,57,-12.28
Atacama,Tierra Amarilla,2025,38,Robos con Violencia e Intimidación,23,15,53.33
Atacama,Tierra Amarilla,2025,38,Violaciones y Delitos Sexuales,5,1,400
Atacama,Tierra Amarilla,2025,38,Ley de Control de Armas,12,18,-33.33
Atacama,Tierra Amarilla,2025,38,Delitos en Contexto de Violencia Intrafamiliar,12,21,-42.86
Atacama,Tierra Amarilla,2025,38,Consumo de Alcohol y Drogas en la Vía Pública,0,0,
Atacama,Tierra Amarilla,2025,38,Hurtos,4,0,
Atacama,Tierra Amarilla,2025,38,Daños,47,54,-12.96
Atacama,Tierra Amarilla,2025,39,Amenazas y Riñas,30,23,30.43
Atacama,Tierra Amarilla,2025,39,Homicidios y Femicidios,46,47,-2.13
Atacama,Tierra Amarilla,2025,39,Robos con Violencia e Intimidación,0,8,-100
Atacama,Tierra Amarilla,2025,39,Violaciones y Delitos Sexuales,33,39,-15.38
Atacama,Tierra Amarilla,2025,39,Ley de Control de Armas,28,19,47.37
Atacama,Tierra Amarilla,2025,39,Delitos en Contexto de Violencia Intrafamiliar,7,4,75
Atacama,Tierra Amarilla,2025,39,Consumo de Alcohol y Drogas en la Vía Pública,34,42,-19.05
Atacama,Tierra Amarilla,2025,39,Hurtos,36,40,-10
Atacama,Tierra Amarilla,2025,39,Daños,41,40,2.5
Atacama,Tierra Amarilla,2025,40,Amenazas y Riñas,40,46,-13.04
Atacama,Tierra Amarilla,2025,40,Homicidios y Femicidios,19,28,-32.14
Atacama,Tierra Amarilla,2025,40,Robos con Violencia e Intimidación,28,35,-20
Atacama,Tierra Amarilla,2025,40,Violaciones y Delitos Sexuales,12,6,100
Atacama,Tierra Amarilla,2025,40,Ley de Control de Armas,50,54,-7.41
Atacama,Tierra Amarilla,2025,40,Delitos en Contexto de Violencia Intrafamiliar,4,0,
Atacama,Tierra Amarilla,2025,40,Consumo de Alcohol y Drogas en la Vía Pública,16,20,-20
Atacama,Tierra Amarilla,2025,40,Hurtos,3,0,
Atacama,Tierra Amarilla,2025,40,Daños,24,31,-22.58
Atacama,Tierra Amarilla,2025,41,Amenazas y Riñas,19,11,72.73
Atacama,Tierra Amarilla,2025,41,Homicidios y Femicidios,42,33,27.27
Atacama,Tierra Amarilla,2025,41,Robos con Violencia e Intimidación,7,0,
Atacama,Tierra Amarilla,2025,41,Violaciones y Delitos Sexuales,33,24,37.5
Atacama,Tierra Amarilla,2025,41,Ley de Control de Armas,12,16,-25
Atacama,Tierra Amarilla,2025,41,Delitos en Contexto de Violencia Intrafamiliar,29,29,0
Atacama,Tierra Amarilla,2025,41,Consumo de Alcohol y Drogas en la Vía Pública,5,9,-44.44
Atacama,Tierra Amarilla,2025,41,Hurtos,33,33,0
Atacama,Tierra Amarilla,2025,41,Daños,4,3,33.33
Atacama,Tierra Amarilla,2025,42,Amenazas y Riñas,7,13,-46.15
Atacama,Tierra Amarilla,2025,42,Homicidios y Femicidios,50,48,4.17
Atacama,Tierra Amarilla,2025,42,Robos con Violencia e Intimidación,49,54,-9.26
Atacama,Tierra Amarilla,2025,42,Violaciones y Delitos Sexuales,4,14,-71.43
Atacama,Tierra Amarilla,2025,42,Ley de Control de Armas,11,4,175
Atacama,Tierra Amarilla,2025,42,Delitos en Contexto de Violencia Intrafamiliar,32,25,28
Atacama,Tierra Amarilla,2025,42,Consumo de Alcohol y Drogas en la Vía Pública,6,16,-62.5
Atacama,Tierra Amarilla,2025,42,Hurtos,47,43,9.3
Atacama,Tierra Amarilla,2025,42,Daños,36,33,9.09
Atacama,Tierra Amarilla,2025,43,Amenazas y Riñas,3,0,
Atacama,Tierra Amarilla,2025,43,Homicidios y Femicidios,44,53,-16.98
Atacama,Tierra Amarilla,2025,43,Robos con Violencia e Intimidación,21,30,-30
Atacama,Tierra Amarilla,2025,43,Violaciones y Delitos Sexuales,10,8,25
Atacama,Tierra Amarilla,2025,43,Ley de Control de Armas,45,51,-11.76
Atacama,Tierra Amarilla,2025,43,Delitos en Contexto de Violencia Intrafamiliar,3,5,-40
Atacama,Tierra Amarilla,2025,43,Consumo de Alcohol y Drogas en la Vía Pública,21,16,31.25
Atacama,Tierra Amarilla,2025,43,Hurtos,26,23,13.04
Atacama,Tierra Amarilla,2025,43,Daños,6,7,-14.29
Atacama,Tierra Amarilla,2025,44,Amenazas y Riñas,13,8,62.5
Atacama,Tierra Amarilla,2025,44,Homicidios y Femicidios,6,13,-53.85
Atacama,Tierra Amarilla,2025,44,Robos con Violencia e Intimidación,37,37,0
Atacama,Tierra Amarilla,2025,44,Violaciones y Delitos Sexuales,7,11,-36.36
