Region,Comuna,Anio,Mes,Categoria,Frecuencia,Tasa_por_100k,IDI
Coquimbo,Coquimbo,2023,1,Hurtos,289,237.85,195.1
Coquimbo,Coquimbo,2023,1,Daños,362,341.32,148.4
Coquimbo,Coquimbo,2023,2,Amenazas y Riñas,296,182.89,66.8
Coquimbo,Coquimbo,2023,2,Homicidios y Femicidios,34,20.16,159.8
Coquimbo,Coquimbo,2023,2,Robos con Violencia e Intimidación,274,188.47,141
Coquimbo,Coquimbo,2023,2,Violaciones y Delitos Sexuales,225,427.81,137.4
Coquimbo,Coquimbo,2023,2,Ley de Control de Armas,34,17.26,96.3
Coquimbo,Coquimbo,2023,2,Delitos en Contexto de Violencia Intrafamiliar,469,420.87,168.6
Coquimbo,Coquimbo,2023,2,Consumo de Alcohol y Drogas en la Vía Pública,493,463.62,118.7
Coquimbo,Coquimbo,2023,2,Hurtos,55,30.78,160.4
Coquimbo,Coquimbo,2023,2,Daños,497,320.99,186
Coquimbo,Coquimbo,2023,3,Amenazas y Riñas,339,297.4,135.2
Coquimbo,Coquimbo,2023,3,Homicidios y Femicidios,77,73.97,104.3
Coquimbo,Coquimbo,2023,3,Robos con Violencia e Intimidación,39,32.17,137.3
Coquimbo,Coquimbo,2023,3,Violaciones y Delitos Sexuales,206,263,108.1
Coquimbo,Coquimbo,2023,3,Ley de Control de Armas,324,191.55,169.5
Coquimbo,Coquimbo,2023,3,Delitos en Contexto de Violencia Intrafamiliar,306,336.83,118.5
Coquimbo,Coquimbo,2023,3,Consumo de Alcohol y Drogas en la Vía Pública,228,122.88,146.8
Coquimbo,Coquimbo,2023,3,Hurtos,354,221.93,144.6
Coquimbo,Coquimbo,2023,3,Daños,285,270.73,129.7
Coquimbo,Coquimbo,2023,4,Amenazas y Riñas,10,7.16,194.6
Coquimbo,Coquimbo,2023,4,Homicidios y Femicidios,480,323.59,51
Coquimbo,Coquimbo,2023,4,Robos con Violencia e Intimidación,73,50.15,181.5
Coquimbo,Coquimbo,2023,4,Violaciones y Delitos Sexuales,440,348.42,129.7
Coquimbo,Coquimbo,2023,4,Ley de Control de Armas,263,369.13,155.9
Coquimbo,Coquimbo,2023,4,Delitos en Contexto de Violencia Intrafamiliar,446,343.22,183
Coquimbo,Coquimbo,2023,4,Consumo de Alcohol y Drogas en la Vía Pública,111,119.76,151.1
Coquimbo,Coquimbo,2023,4,Hurtos,355,643.44,62.8
Coquimbo,Coquimbo,2023,4,Daños,422,400.61,154
Coquimbo,Coquimbo,2023,5,Amenazas y Riñas,425,274.71,149.1
Coquimbo,Coquimbo,2023,5,Homicidios y Femicidios,116,65.39,109.4
Coquimbo,Coquimbo,2023,5,Robos con Violencia e Intimidación,337,595.48,163
Coquimbo,Coquimbo,2023,5,Violaciones y Delitos Sexuales,230,250,95.1
Coquimbo,Coquimbo,2023,5,Ley de Control de Armas,217,397.94,107
Coquimbo,Coquimbo,2023,5,Delitos en Contexto de Violencia Intrafamiliar,193,102.8,160.4
Coquimbo,Coquimbo,2023,5,Consumo de Alcohol y Drogas en la Vía Pública,261,171.04,161.7
Coquimbo,Coquimbo,2023,5,Hurtos,421,383.54,50.4
Coquimbo,Coquimbo,2023,5,Daños,45,28.36,144
Coquimbo,Coquimbo,2023,6,Amenazas y Riñas,225,212.08,172.3
Coquimbo,Coquimbo,2023,6,Homicidios y Femicidios,190,122.27,197.9
Coquimbo,Coquimbo,2023,6,Robos con Violencia e Intimidación,272,186.32,193.3
Coquimbo,Coquimbo,2023,6,Violaciones y Delitos Sexuales,63,45.7,190.3
Coquimbo,Coquimbo,2023,6,Ley de Control de Armas,460,305.83,154
Coquimbo,Coquimbo,2023,6,Delitos en Contexto de Violencia Intrafamiliar,101,84.89,75.8
Coquimbo,Coquimbo,2023,6,Consumo de Alcohol y Drogas en la Vía Pública,500,884,160.5
Coquimbo,Coquimbo,2023,6,Hurtos,295,417.76,184.6
Coquimbo,Coquimbo,2023,6,Daños,235,187.33,56.6
Coquimbo,Coquimbo,2023,7,Amenazas y Riñas,102,83.12,168.6
Coquimbo,Coquimbo,2023,7,Homicidios y Femicidios,388,298.31,79.8
Coquimbo,Coquimbo,2023,7,Robos con Violencia e Intimidación,245,145.57,155.9
Coquimbo,Coquimbo,2023,7,Violaciones y Delitos Sexuales,156,196.35,194.2
Coquimbo,Coquimbo,2023,7,Ley de Control de Armas,190,296.03,92.5
Coquimbo,Coquimbo,2023,7,Delitos en Contexto de Violencia Intrafamiliar,35,24.83,108.4
Coquimbo,Coquimbo,2023,7,Consumo de Alcohol y Drogas en la Vía Pública,25,23.48,149.3
Coquimbo,Coquimbo,2023,7,Hurtos,427,594.58,58.6
Coquimbo,Coquimbo,2023,7,Daños,273,283.16,69.6
Coquimbo,Coquimbo,2023,8,Amenazas y Riñas,359,432.13,192.7
Coquimbo,Coquimbo,2023,8,Homicidios y Femicidios,338,643.93,147
Coquimbo,Coquimbo,2023,8,Robos con Violencia e Intimidación,288,177.78,198.4
Coquimbo,Coquimbo,2023,8,Violaciones y Delitos Sexuales,440,501.9,55.3
Coquimbo,Coquimbo,2023,8,Ley de Control de Armas,138,85.64,105.3
Coquimbo,Coquimbo,2023,8,Delitos en Contexto de Violencia Intrafamiliar,271,265.14,145.5
Coquimbo,Coquimbo,2023,8,Consumo de Alcohol y Drogas en la Vía Pública,406,298.1,62.9
Coquimbo,Coquimbo,2023,8,Hurtos,429,471.13,160.2
Coquimbo,Coquimbo,2023,8,Daños,365,482.48,173
Coquimbo,Coquimbo,2023,9,Amenazas y Riñas,241,134.43,184.3
Coquimbo,Coquimbo,2023,9,Homicidios y Femicidios,25,44.63,182.9
Coquimbo,Coquimbo,2023,9,Robos con Violencia e Intimidación,322,161.9,112.4
Coquimbo,Coquimbo,2023,9,Violaciones y Delitos Sexuales,123,165.56,79.4
Coquimbo,Coquimbo,2023,9,Ley de Control de Armas,168,93.65,166.7
Coquimbo,Coquimbo,2023,9,Delitos en Contexto de Violencia Intrafamiliar,93,180.32,146.6
Coquimbo,Coquimbo,2023,9,Consumo de Alcohol y Drogas en la Vía Pública,275,207.89,107.9
Coquimbo,Coquimbo,2023,9,Hurtos,51,59.65,71.8
Coquimbo,Coquimbo,2023,9,Daños,342,679.33,196.3
Coquimbo,Coquimbo,2023,10,Amenazas y Riñas,205,140.96,118.2
Coquimbo,Coquimbo,2023,10,Homicidios y Femicidios,497,716.02,120.9
Coquimbo,Coquimbo,2023,10,Robos con Violencia e Intimidación,382,399.29,178.6
Coquimbo,Coquimbo,2023,10,Violaciones y Delitos Sexuales,182,240.78,83.8
Coquimbo,Coquimbo,2023,10,Ley de Control de Armas,441,333.68,89
Coquimbo,Coquimbo,2023,10,Delitos en Contexto de Violencia Intrafamiliar,212,177.84,175.6
Coquimbo,Coquimbo,2023,10,Consumo de Alcohol y Drogas en la Vía Pública,492,430.79,153.6
Coquimbo,Coquimbo,2023,10,Hurtos,288,574.88,160.9
Coquimbo,Coquimbo,2023,10,Daños,326,217.48,144.1
Coquimbo,Coquimbo,2023,11,Amenazas y Riñas,230,131.66,135.4
Coquimbo,Coquimbo,2023,11,Homicidios y Femicidios,272,153.6,60.9
Coquimbo,Coquimbo,2023,11,Robos con Violencia e Intimidación,499,285.87,59.5
Coquimbo,Coquimbo,2023,11,Violaciones y Delitos Sexuales,132,70.09,166.6
Coquimbo,Coquimbo,2023,11,Ley de Control de Armas,455,497.83,60.9
Coquimbo,Coquimbo,2023,11,Delitos en Contexto de Violencia Intrafamiliar,61,31.27,73
Coquimbo,Coquimbo,2023,11,Consumo de Alcohol y Drogas en la Vía Pública,314,405.7,197.1
Coquimbo,Coquimbo,2023,11,Hurtos,263,131.95,67.1
Coquimbo,Coquimbo,2023,11,Daños,322,166.23,149.8
Coquimbo,Coquimbo,2023,12,Amenazas y Riñas,246,445.61,140.2
Coquimbo,Coquimbo,2023,12,Homicidios y Femicidios,327,169.25,106.8
Coquimbo,Coquimbo,2023,12,Robos con Violencia e Intimidación,467,362.61,71.4
Coquimbo,Coquimbo,2023,12,Violaciones y Delitos Sexuales,402,216.23,105.5
Coquimbo,Coquimbo,2023,12,Ley de Control de Armas,454,296.29,158.6
Coquimbo,Coquimbo,2023,12,Delitos en Contexto de Violencia Intrafamiliar,333,235.78,187.3
Coquimbo,Coquimbo,2023,12,Consumo de Alcohol y Drogas en la Vía Pública,430,622.67,172.9
Coquimbo,Coquimbo,2023,12,Hurtos,425,399.25,86.5
Coquimbo,Coquimbo,2023,12,Daños,424,478.85,178.7
Coquimbo,Coquimbo,2024,1,Amenazas y Riñas,181,103.91,142
Coquimbo,Coquimbo,2024,1,Homicidios y Femicidios,390,527.4,81.8
Coquimbo,Coquimbo,2024,1,Robos con Violencia e Intimidación,295,273.62,118.7
Coquimbo,Coquimbo,2024,1,Violaciones y Delitos Sexuales,68,34.34,94.5
Coquimbo,Coquimbo,2024,1,Ley de Control de Armas,92,64.19,116
Coquimbo,Coquimbo,2024,1,Delitos en Contexto de Violencia Intrafamiliar,25,17.99,105
Coquimbo,Coquimbo,2024,1,Consumo de Alcohol y Drogas en la Vía Pública,299,150.5,193.7
Coquimbo,Coquimbo,2024,1,Hurtos,110,150.59,109.2
Coquimbo,Coquimbo,2024,1,Daños,327,187.38,180
Coquimbo,Coquimbo,2024,2,Amenazas y Riñas,355,277.75,106
Coquimbo,Coquimbo,2024,2,Homicidios y Femicidios,22,16.48,72.3
Coquimbo,Coquimbo,2024,2,Robos con Violencia e Intimidación,119,81.3,97.6
Coquimbo,Coquimbo,2024,2,Violaciones y Delitos Sexuales,230,124.01,58.6
Coquimbo,Coquimbo,2024,2,Ley de Control de Armas,340,477.2,179.7
Coquimbo,Coquimbo,2024,2,Delitos en Contexto de Violencia Intrafamiliar,27,15.95,69.9
Coquimbo,Coquimbo,2024,2,Consumo de Alcohol y Drogas en la Vía Pública,232,393.77,162.9
Coquimbo,Coquimbo,2024,2,Hurtos,299,210.68,112.2
Coquimbo,Coquimbo,2024,2,Daños,121,109.04,124.8
Coquimbo,Coquimbo,2024,3,Amenazas y Riñas,357,209.52,57
Coquimbo,Coquimbo,2024,3,Homicidios y Femicidios,257,299.39,86.3
Coquimbo,Coquimbo,2024,3,Robos con Violencia e Intimidación,493,666.86,95.7
Coquimbo,Coquimbo,2024,3,Violaciones y Delitos Sexuales,390,200.39,97.8
Coquimbo,Coquimbo,2024,3,Ley de Control de Armas,283,320.35,120.6
Coquimbo,Coquimbo,2024,3,Delitos en Contexto de Violencia Intrafamiliar,306,338.61,196.4
Coquimbo,Coquimbo,2024,3,Consumo de Alcohol y Drogas en la Vía Pública,390,214.76,126
Coquimbo,Coquimbo,2024,3,Hurtos,98,146.08,193.7
Coquimbo,Coquimbo,2024,3,Daños,335,584.47,173.2
Coquimbo,Coquimbo,2024,4,Amenazas y Riñas,64,88.56,85.3
Coquimbo,Coquimbo,2024,4,Homicidios y Femicidios,144,95.99,91
Coquimbo,Coquimbo,2024,4,Robos con Violencia e Intimidación,86,49.45,78.6
Coquimbo,Coquimbo,2024,4,Violaciones y Delitos Sexuales,495,287.94,164.3
Coquimbo,Coquimbo,2024,4,Ley de Control de Armas,169,233.24,137.4
Coquimbo,Coquimbo,2024,4,Delitos en Contexto de Violencia Intrafamiliar,304,176.1,179.6
Coquimbo,Coquimbo,2024,4,Consumo de Alcohol y Drogas en la Vía Pública,453,595.12,170.6
Coquimbo,Coquimbo,2024,4,Hurtos,68,59.13,161.7
Coquimbo,Coquimbo,2024,4,Daños,41,25.68,164.9
Coquimbo,Coquimbo,2024,5,Amenazas y Riñas,24,13.96,120.1
Coquimbo,Coquimbo,2024,5,Homicidios y Femicidios,407,217.29,146.8
Coquimbo,Coquimbo,2024,5,Robos con Violencia e Intimidación,307,229.81,152.6
Coquimbo,Coquimbo,2024,5,Violaciones y Delitos Sexuales,257,353.07,159.2
Coquimbo,Coquimbo,2024,5,Ley de Control de Armas,149,77.14,149.6
Coquimbo,Coquimbo,2024,5,Delitos en Contexto de Violencia Intrafamiliar,147,134.49,198.6
Coquimbo,Coquimbo,2024,5,Consumo de Alcohol y Drogas en la Vía Pública,405,206.12,134.7
Coquimbo,Coquimbo,2024,5,Hurtos,252,145.49,126
Coquimbo,Coquimbo,2024,5,Daños,113,73.67,142.1
Coquimbo,Coquimbo,2024,6,Amenazas y Riñas,240,254.73,195.6
Coquimbo,Coquimbo,2024,6,Homicidios y Femicidios,462,305.46,170.2
Coquimbo,Coquimbo,2024,6,Robos con Violencia e Intimidación,289,203.81,177.7
Coquimbo,Coquimbo,2024,6,Violaciones y Delitos Sexuales,33,18.95,60.2
Coquimbo,Coquimbo,2024,6,Ley de Control de Armas,257,147.9,168.8
Coquimbo,Coquimbo,2024,6,Delitos en Contexto de Violencia Intrafamiliar,212,415.01,190.4
Coquimbo,Coquimbo,2024,6,Consumo de Alcohol y Drogas en la Vía Pública,345,331.99,156
Coquimbo,Coquimbo,2024,6,Hurtos,151,131.17,177.2
Coquimbo,Coquimbo,2024,6,Daños,129,71.2,114.8
Coquimbo,Coquimbo,2024,7,Amenazas y Riñas,473,467.85,150.1
Coquimbo,Coquimbo,2024,7,Homicidios y Femicidios,252,161.88,65.1
Coquimbo,Coquimbo,2024,7,Robos con Violencia e Intimidación,47,32.58,127.3
Coquimbo,Coquimbo,2024,7,Violaciones y Delitos Sexuales,171,96.2,99.5
Coquimbo,Coquimbo,2024,7,Ley de Control de Armas,273,200.07,188.5
Coquimbo,Coquimbo,2024,7,Delitos en Contexto de Violencia Intrafamiliar,333,240.45,140.6
Coquimbo,Coquimbo,2024,7,Consumo de Alcohol y Drogas en la Vía Pública,352,524.07,51.1
Coquimbo,Coquimbo,2024,7,Hurtos,284,195.01,148
Coquimbo,Coquimbo,2024,7,Daños,296,211.14,183.6
Coquimbo,Coquimbo,2024,8,Amenazas y Riñas,421,740.74,112.6
Coquimbo,Coquimbo,2024,8,Homicidios y Femicidios,435,282.68,197.6
Coquimbo,Coquimbo,2024,8,Robos con Violencia e Intimidación,457,463.2,119.9
Coquimbo,Coquimbo,2024,8,Violaciones y Delitos Sexuales,218,154.48,138
Coquimbo,Coquimbo,2024,8,Ley de Control de Armas,497,300.13,178.2
Coquimbo,Coquimbo,2024,8,Delitos en Contexto de Violencia Intrafamiliar,296,192.91,152.2
Coquimbo,Coquimbo,2024,8,Consumo de Alcohol y Drogas en la Vía Pública,340,234.65,148.8
Coquimbo,Coquimbo,2024,8,Hurtos,8,6.68,146.6
Coquimbo,Coquimbo,2024,8,Daños,147,139.06,86
Coquimbo,Coquimbo,2024,9,Amenazas y Riñas,475,267.42,133.4
Coquimbo,Coquimbo,2024,9,Homicidios y Femicidios,19,23.25,174
Coquimbo,Coquimbo,2024,9,Robos con Violencia e Intimidación,236,300.65,123.9
Coquimbo,Coquimbo,2024,9,Violaciones y Delitos Sexuales,14,9.77,183.8
Coquimbo,Coquimbo,2024,9,Ley de Control de Armas,7,4.92,129.9
Coquimbo,Coquimbo,2024,9,Delitos en Contexto de Violencia Intrafamiliar,210,334.88,182.7
Coquimbo,Coquimbo,2024,9,Consumo de Alcohol y Drogas en la Vía Pública,179,250.13,165.5
Coquimbo,Coquimbo,2024,9,Hurtos,185,120.7,104.1
Coquimbo,Coquimbo,2024,9,Daños,313,268.69,77.4
Coquimbo,Coquimbo,2024,10,Amenazas y Riñas,63,40.63,96.2
Coquimbo,Coquimbo,2024,10,Homicidios y Femicidios,252,385.23,140.2
Coquimbo,Coquimbo,2024,10,Robos con Violencia e Intimidación,434,239.2,67.9
Coquimbo,Coquimbo,2024,10,Violaciones y Delitos Sexuales,481,390.93,75.9
Coquimbo,Coquimbo,2024,10,Ley de Control de Armas,295,230.95,186.3
Coquimbo,Coquimbo,2024,10,Delitos en Contexto de Violencia Intrafamiliar,271,239.1,70
Coquimbo,Coquimbo,2024,10,Consumo de Alcohol y Drogas en la Vía Pública,258,194.88,59.3
Coquimbo,Coquimbo,2024,10,Hurtos,200,124.38,170.5
Coquimbo,Coquimbo,2024,10,Daños,326,184.38,58.2
Coquimbo,Coquimbo,2024,11,Amenazas y Riñas,68,54.94,139.9
Coquimbo,Coquimbo,2024,11,Homicidios y Femicidios,239,146.86,163.6
Coquimbo,Coquimbo,2024,11,Robos con Violencia e Intimidación,142,89.67,122.3
Coquimbo,Coquimbo,2024,11,Violaciones y Delitos Sexuales,89,45.24,184.8
Coquimbo,Coquimbo,2024,11,Ley de Control de Armas,16,11.3,155.3
Coquimbo,Coquimbo,2024,11,Delitos en Contexto de Violencia Intrafamiliar,62,31.47,64.7
Coquimbo,Coquimbo,2024,11,Consumo de Alcohol y Drogas en la Vía Pública,358,197.62,93.6
Coquimbo,Coquimbo,2024,11,Hurtos,138,71.67,92.8
Coquimbo,Coquimbo,2024,11,Daños,418,616.37,77.1
Coquimbo,Coquimbo,2024,12,Amenazas y Riñas,97,109.28,77.3
Coquimbo,Coquimbo,2024,12,Homicidios y Femicidios,254,172.12,94.7
Coquimbo,Coquimbo,2024,12,Robos con Violencia e Intimidación,138,125.34,187.7
Coquimbo,Coquimbo,2024,12,Violaciones y Delitos Sexuales,195,315.92,106.5
Coquimbo,Coquimbo,2024,12,Ley de Control de Armas,247,124.25,190.9
Coquimbo,Coquimbo,2024,12,Delitos en Contexto de Violencia Intrafamiliar,284,284.67,103.3
Coquimbo,Coquimbo,2024,12,Consumo de Alcohol y Drogas en la Vía Pública,323,171.47,184.2
Coquimbo,Coquimbo,2024,12,Hurtos,5,3.48,149.6
Coquimbo,Coquimbo,2024,12,Daños,288,150.9,144.7
Coquimbo,Coquimbo,2025,1,Amenazas y Riñas,440,353.42,144.5
Coquimbo,Coquimbo,2025,1,Homicidios y Femicidios,185,118.25,135.4
Coquimbo,Coquimbo,2025,1,Robos con Violencia e Intimidación,94,49.17,176.3
Coquimbo,Coquimbo,2025,1,Violaciones y Delitos Sexuales,289,456.74,79.6
Coquimbo,Coquimbo,2025,1,Ley de Control de Armas,161,256.01,126.7
Coquimbo,Coquimbo,2025,1,Delitos en Contexto de Violencia Intrafamiliar,23,14.66,191.6
Coquimbo,Coquimbo,2025,1,Consumo de Alcohol y Drogas en la Vía Pública,322,400.99,118
Coquimbo,Coquimbo,2025,1,Hurtos,366,407.74,127.8
Coquimbo,Coquimbo,2025,1,Daños,296,422,61.2
Coquimbo,Coquimbo,2025,2,Amenazas y Riñas,254,232.6,163.7
Coquimbo,Coquimbo,2025,2,Homicidios y Femicidios,365,287.99,94.5
Coquimbo,Coquimbo,2025,2,Robos con Violencia e Intimidación,291,256.78,198
Coquimbo,Coquimbo,2025,2,Violaciones y Delitos Sexuales,34,19.7,66.3
Coquimbo,Coquimbo,2025,2,Ley de Control de Armas,342,419.09,192
Coquimbo,Coquimbo,2025,2,Delitos en Contexto de Violencia Intrafamiliar,80,107.89,187.8
Coquimbo,Coquimbo,2025,2,Consumo de Alcohol y Drogas en la Vía Pública,323,222.24,157.1
Coquimbo,Coquimbo,2025,2,Hurtos,360,241.15,127.2
Coquimbo,Coquimbo,2025,2,Daños,36,33.27,186.8
Coquimbo,Coquimbo,2025,3,Amenazas y Riñas,280,222.03,161.6
Coquimbo,Coquimbo,2025,3,Homicidios y Femicidios,140,156.62,120.4
Coquimbo,Coquimbo,2025,3,Robos con Violencia e Intimidación,148,126.49,130.7
Coquimbo,Coquimbo,2025,3,Violaciones y Delitos Sexuales,139,105.86,132.2
Coquimbo,Coquimbo,2025,3,Ley de Control de Armas,344,192.65,168.3
Coquimbo,Coquimbo,2025,3,Delitos en Contexto de Violencia Intrafamiliar,211,140.46,82.1
Coquimbo,Coquimbo,2025,3,Consumo de Alcohol y Drogas en la Vía Pública,336,245.57,74.2
Coquimbo,Coquimbo,2025,3,Hurtos,170,109.6,125.3
Coquimbo,Coquimbo,2025,3,Daños,268,428.86,124.5
Coquimbo,Coquimbo,2025,4,Amenazas y Riñas,179,105.55,128.2
Coquimbo,Coquimbo,2025,4,Homicidios y Femicidios,350,274.87,75.1
Coquimbo,Coquimbo,2025,4,Robos con Violencia e Intimidación,78,72.88,90.3
Coquimbo,Coquimbo,2025,4,Violaciones y Delitos Sexuales,356,438.85,109.2
Coquimbo,Coquimbo,2025,4,Ley de Control de Armas,348,207.05,193.4
Coquimbo,Coquimbo,2025,4,Delitos en Contexto de Violencia Intrafamiliar,291,170.56,75.7
Coquimbo,Coquimbo,2025,4,Consumo de Alcohol y Drogas en la Vía Pública,123,95.88,97.2
Coquimbo,Coquimbo,2025,4,Hurtos,359,494.94,143.9
Coquimbo,Coquimbo,2025,4,Daños,381,202.93,196.5
Coquimbo,Coquimbo,2025,5,Amenazas y Riñas,328,179.14,97.9
Coquimbo,Coquimbo,2025,5,Homicidios y Femicidios,471,276.01,186.3
Coquimbo,Coquimbo,2025,5,Robos con Violencia e Intimidación,108,56.72,99.6
Coquimbo,Coquimbo,2025,5,Violaciones y Delitos Sexuales,371,549.74,70.2
Coquimbo,Coquimbo,2025,5,Ley de Control de Armas,272,144.94,120
Coquimbo,Coquimbo,2025,5,Delitos en Contexto de Violencia Intrafamiliar,201,168.25,137.4
Coquimbo,Coquimbo,2025,5,Consumo de Alcohol y Drogas en la Vía Pública,386,270.13,85.8
Coquimbo,Coquimbo,2025,5,Hurtos,141,75.8,116.2
Coquimbo,Coquimbo,2025,5,Daños,434,616.57,101.4
Coquimbo,Coquimbo,2025,6,Amenazas y Riñas,436,375.72,128.3
Coquimbo,Coquimbo,2025,6,Homicidios y Femicidios,350,221.2,84.2
Coquimbo,Coquimbo,2025,6,Robos con Violencia e Intimidación,322,200.84,57.8
Coquimbo,Coquimbo,2025,6,Violaciones y Delitos Sexuales,158,121.71,158.1
Coquimbo,Coquimbo,2025,6,Ley de Control de Armas,83,79.44,91.8
Coquimbo,Coquimbo,2025,6,Delitos en Contexto de Violencia Intrafamiliar,315,522.67,75.9
Coquimbo,Coquimbo,2025,6,Consumo de Alcohol y Drogas en la Vía Pública,293,390.48,64.3
Coquimbo,Coquimbo,2025,6,Hurtos,485,295.37,130.3
Coquimbo,Coquimbo,2025,6,Daños,355,200.38,128.6
Coquimbo,Coquimbo,2025,7,Amenazas y Riñas,448,312.93,101.9
Coquimbo,Coquimbo,2025,7,Homicidios y Femicidios,449,746.73,128
Coquimbo,Coquimbo,2025,7,Robos con Violencia e Intimidación,157,262.3,153.6
Coquimbo,Coquimbo,2025,7,Violaciones y Delitos Sexuales,206,108.83,60.7
Coquimbo,Coquimbo,2025,7,Ley de Control de Armas,17,16.13,91.5
Coquimbo,Coquimbo,2025,7,Delitos en Contexto de Violencia Intrafamiliar,413,302.93,70.9
Coquimbo,Coquimbo,2025,7,Consumo de Alcohol y Drogas en la Vía Pública,281,392.33,66.4
Coquimbo,Coquimbo,2025,7,Hurtos,456,600.47,122.2
Coquimbo,Coquimbo,2025,7,Daños,45,64.67,128.9
Coquimbo,Coquimbo,2025,8,Amenazas y Riñas,167,145.28,134.2
Coquimbo,Coquimbo,2025,8,Homicidios y Femicidios,132,102.54,91.4
Coquimbo,Coquimbo,2025,8,Robos con Violencia e Intimidación,383,236.7,85.1
Coquimbo,Coquimbo,2025,8,Violaciones y Delitos Sexuales,122,85.62,162.4
Coquimbo,Coquimbo,2025,8,Ley de Control de Armas,224,378.38,74.2
Coquimbo,Coquimbo,2025,8,Delitos en Contexto de Violencia Intrafamiliar,336,289.58,182.6
Coquimbo,Coquimbo,2025,8,Consumo de Alcohol y Drogas en la Vía Pública,319,194.47,77.6
Coquimbo,Coquimbo,2025,8,Hurtos,331,224.34,176.3
Coquimbo,Coquimbo,2025,8,Daños,142,92.79,176.4
Coquimbo,Coquimbo,2025,9,Amenazas y Riñas,459,274.4,127.2
Coquimbo,Coquimbo,2025,9,Homicidios y Femicidios,299,178.6,65.4
Coquimbo,Coquimbo,2025,9,Robos con Violencia e Intimidación,115,191.03,113.3
Coquimbo,Coquimbo,2025,9,Violaciones y Delitos Sexuales,265,448.7,155
Coquimbo,Coquimbo,2025,9,Ley de Control de Armas,385,450.79,115.2
Coquimbo,Coquimbo,2025,9,Delitos en Contexto de Violencia Intrafamiliar,155,146.28,153.2
Coquimbo,Coquimbo,2025,9,Consumo de Alcohol y Drogas en la Vía Pública,16,12.49,183.8
Coquimbo,Coquimbo,2025,9,Hurtos,365,414.62,195.7
Coquimbo,Coquimbo,2025,9,Daños,227,310.33,138.9
Coquimbo,Coquimbo,2025,10,Amenazas y Riñas,260,324.56,133.7
Coquimbo,Coquimbo,2025,10,Homicidios y Femicidios,440,796.97,116.2
Coquimbo,Coquimbo,2025,10,Robos con Violencia e Intimidación,455,883.74,106.1
Coquimbo,Coquimbo,2025,10,Violaciones y Delitos Sexuales,66,35.65,105
Coquimbo,Coquimbo,2025,10,Ley de Control de Armas,130,83.51,103
Coquimbo,Coquimbo,2025,10,Delitos en Contexto de Violencia Intrafamiliar,89,110.12,126
Coquimbo,Coquimbo,2025,10,Consumo de Alcohol y Drogas en la Vía Pública,457,314.92,170.6
Coquimbo,Coquimbo,2025,10,Hurtos,146,220.95,54.8
Coquimbo,Coquimbo,2025,10,Daños,202,224.45,77.2
Coquimbo,Coquimbo,2025,11,Amenazas y Riñas,148,209.98,198.7
Coquimbo,Coquimbo,2025,11,Homicidios y Femicidios,338,287.97,111.2
Coquimbo,Coquimbo,2025,11,Robos con Violencia e Intimidación,444,273.14,73.6
Coquimbo,Coquimbo,2025,11,Violaciones y Delitos Sexuales,416,505.66,98.4
Coquimbo,Coquimbo,2025,11,Ley de Control de Armas,397,212.47,59.7
Coquimbo,Coquimbo,2025,11,Delitos en Contexto de Violencia Intrafamiliar,247,296.35,108.7
Coquimbo,Coquimbo,2025,11,Consumo de Alcohol y Drogas en la Vía Pública,270,532.9,99.2
Coquimbo,Coquimbo,2025,11,Hurtos,238,316.81,125.5
Coquimbo,Coquimbo,2025,11,Daños,323,218.19,130.9
Coquimbo,Coquimbo,2025,12,Amenazas y Riñas,355,182.73,162.6
Coquimbo,Coquimbo,2025,12,Homicidios y Femicidios,240,137.67,165.5
Coquimbo,Coquimbo,2025,12,Robos con Violencia e Intimidación,25,14.1,95.4
Coquimbo,Coquimbo,2025,12,Violaciones y Delitos Sexuales,89,69.38,164.6
Coquimbo,Coquimbo,2025,12,Ley de Control de Armas,82,50.63,54
Coquimbo,Coquimbo,2025,12,Delitos en Contexto de Violencia Intrafamiliar,180,121.13,134.2
Coquimbo,Coquimbo,2025,12,Consumo de Alcohol y Drogas en la Vía Pública,369,239.47,133.5
Coquimbo,Coquimbo,2025,12,Hurtos,444,275.67,151.1
Coquimbo,Coquimbo,2025,12,Daños,428,384.58,104.1
Coquimbo,Illapel,2021,1,Amenazas y Riñas,191,246.47,64.9
Coquimbo,Illapel,2021,1,Homicidios y Femicidios,85,54.89,164.8
Coquimbo,Illapel,2021,1,Robos con Violencia e Intimidación,334,249.18,117.3
Coquimbo,Illapel,2021,1,Violaciones y Delitos Sexuales,175,293.84,115.3
Coquimbo,Illapel,2021,1,Ley de Control de Armas,37,26.7,98.3
Coquimbo,Illapel,2021,1,Delitos en Contexto de Violencia Intrafamiliar,89,75.01,172.5
Coquimbo,Illapel,2021,1,Consumo de Alcohol y Drogas en la Vía Pública,133,107,174.4
Coquimbo,Illapel,2021,1,Hurtos,42,26.43,199.4
Coquimbo,Illapel,2021,1,Daños,381,546.68,82.9
